model,checkpoint_path,checkpoint_step,benchmark,pair_scope,target,differing_fields,count,mean,median,q10,q25,q75,q90,min,max
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,nc_voters_changed,all_pairs,True,surname,2,0.99990547,0.99990547,0.9998778,0.9998882,0.99992275,0.9999331,0.9998709,0.99994004
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, phone, addr, dob",1691237,0.02003196,0.000109122586,4.3289913e-07,5.2688297e-06,0.0024065685,0.028268866,2.7980764e-12,0.9990808
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, phone, addr, dob",96877,0.020467754,0.000105044724,1.1171766e-06,8.674591e-06,0.0018528521,0.024953151,4.5857584e-10,0.9968252
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, phone, dob",57684,0.01785766,3.5092962e-05,1.8056848e-07,1.9067869e-06,0.00092680886,0.016206408,2.8351028e-11,0.98955464
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, phone, addr, dob",53770,0.015426147,3.64832e-05,3.237586e-07,2.6235468e-06,0.00072989723,0.013043987,2.6956126e-10,0.9985207
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, phone, addr",51757,0.02597922,0.0005631378,7.1764507e-06,5.3546806e-05,0.005802942,0.04360476,2.1421245e-09,0.995053
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, addr, dob",42121,0.023933815,5.748997e-05,3.477614e-07,3.4330797e-06,0.0013510262,0.024628129,5.2803283e-11,0.994913
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"phone, addr, dob",2217,0.023858536,0.00015645799,2.738471e-06,1.563436e-05,0.0024712898,0.02935053,1.4149946e-08,0.9650213
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, phone, addr",504,0.05768255,0.0041372525,7.7020464e-05,0.00051685475,0.03323482,0.19026126,5.686104e-07,0.98759717
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, phone, dob",472,0.032751065,7.6598866e-05,2.8764129e-07,3.5009077e-06,0.0027396113,0.041744348,4.3514277e-09,0.98592466
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, dob",467,0.06796436,0.00036676452,1.6983765e-06,1.8638675e-05,0.0076263556,0.21836539,6.7540618e-09,0.99831724
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, phone",444,0.060566865,0.0023951896,3.6075147e-05,0.000246463,0.01980591,0.18523617,2.3750486e-07,0.9951201
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, phone, dob",278,0.028338099,0.0002483867,3.2792666e-06,2.2008306e-05,0.0030940906,0.015029141,7.3039956e-09,0.98781115
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, addr, dob",191,0.021559827,0.00031328655,3.982493e-06,3.1845975e-05,0.0036018835,0.026809307,1.5069139e-07,0.99944514
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, phone, addr",166,0.07924723,0.0028279508,8.497658e-05,0.0005031438,0.029537454,0.24278462,6.1516516e-07,0.99709046
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email, addr",156,0.09064422,0.007035684,5.04903e-05,0.00084160024,0.045037873,0.37273905,3.9418055e-06,0.9249789
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, addr, dob",144,0.03701764,0.00015902659,1.0866182e-06,7.77802e-06,0.00317684,0.059864823,2.886033e-08,0.9891811
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, dob",3,0.31048948,0.006280613,0.004361411,0.0050811116,0.4637934,0.7383011,0.0038816105,0.9213062
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"fullname, email",3,0.50219554,0.5766488,0.11981667,0.2911287,0.75048894,0.854793,0.005608638,0.9243291
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"phone, dob",3,0.0008384616,0.0010303451,0.00032049423,0.0005866883,0.0011861767,0.0012796758,0.00014303152,0.0013420084
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, phone",2,0.7958318,0.7958318,0.77467495,0.78260875,0.80905485,0.81698865,0.76938576,0.82227784
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, addr",1,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"email, dob",1,0.03168511,0.03168511,0.03168511,0.03168511,0.03168511,0.03168511,0.03168511,0.03168511
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,phone,1,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,False,"phone, addr",1,0.004395165,0.004395165,0.004395165,0.004395165,0.004395165,0.004395165,0.004395165,0.004395165
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, phone, addr, dob",143,0.33497927,0.19777077,5.9315225e-05,0.0035276874,0.6591852,0.94227666,1.0996441e-06,0.99881554
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, phone, addr, dob",71,0.54415816,0.72346836,0.0012277424,0.041016344,0.961964,0.98446226,5.625641e-06,0.9997967
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, phone, addr, dob",55,0.48928332,0.41100955,0.00042882757,0.07362701,0.95375234,0.9863547,1.8454044e-06,0.9986676
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, phone, dob",48,0.5243438,0.6202036,0.00057514844,0.017791213,0.9800921,0.9971331,4.737391e-06,0.999435
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, addr, dob",35,0.47707924,0.3482666,0.0005903811,0.04693048,0.8670018,0.98504156,5.584284e-05,0.99349594
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, phone, addr",27,0.51836014,0.49026936,0.045972317,0.19775198,0.9106992,0.9870162,0.0016515347,0.99951303
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"phone, addr, dob",16,0.5398684,0.6024804,0.0014754822,0.029231884,0.99653876,0.9996043,0.0006925723,0.9998441
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, phone, addr",15,0.81774163,0.9331872,0.3807674,0.8288696,0.9876937,0.99756926,0.10700948,0.99881387
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, addr, dob",13,0.7983628,0.95196265,0.23858227,0.78224266,0.99083215,0.99873513,0.027668858,0.99961567
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, phone, addr",13,0.825396,0.9505065,0.4521762,0.68491906,0.99342304,0.9970712,0.36310762,0.9986928
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, addr, dob",11,0.6863705,0.9703517,0.049662374,0.35629827,0.98834527,0.99568886,0.011467964,0.99814105
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, phone, dob",10,0.7553627,0.9722611,0.0013601665,0.7547015,0.9847884,0.9990363,0.00047971477,0.9992637
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, phone, dob",10,0.4266294,0.2146532,0.00027648933,0.00035416032,0.9425551,0.9664983,8.5046144e-05,0.9988458
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, addr",6,0.8636578,0.9734255,0.6186532,0.8658446,0.9986237,0.9988947,0.39916962,0.99891865
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, phone",6,0.86253166,0.96335393,0.6305148,0.7597107,0.9920863,0.99372613,0.5608434,0.99414515
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, addr",4,0.99328196,0.99336386,0.9911673,0.9920579,0.9945879,0.9953311,0.9905736,0.99582654
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email, dob",3,0.65946555,0.8395842,0.2872155,0.49435377,0.9146366,0.9596681,0.14912334,0.9896891
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, addr",2,0.99810976,0.99810976,0.9976065,0.9977952,0.9984243,0.998613,0.9974807,0.9987388
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, phone",2,0.9650694,0.9650694,0.9450152,0.9525355,0.9776033,0.98512363,0.9400016,0.9901372
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, phone",2,0.9984076,0.9984076,0.997168,0.99763286,0.99918234,0.9996472,0.9968581,0.9999571
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,addr,1,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"addr, dob",1,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"email, dob",1,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,fullname,1,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, dob",1,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"fullname, email",1,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"phone, addr",1,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_balanced,all_pairs,True,"phone, dob",1,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, phone, addr, dob",207,0.15624924,0.011603966,1.6008884e-05,0.0003434207,0.1796849,0.6457089,8.407942e-08,0.9988399
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"email, phone, addr, dob",54,0.35243613,0.21170679,0.00014410987,0.004856292,0.7126904,0.9104553,3.3884235e-06,0.96687037
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, phone, addr, dob",51,0.24569151,0.0041477736,1.0391727e-05,0.00025592558,0.51409984,0.9504364,1.317038e-06,0.9968252
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, addr, dob",45,0.24927863,0.005087142,2.5432397e-05,0.00014931354,0.36953574,0.9461635,1.07426665e-07,0.994913
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, phone, dob",43,0.20872992,0.021902276,2.1832306e-05,5.589641e-05,0.25190565,0.8710772,3.0740946e-08,0.9847327
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, phone, addr",25,0.40350133,0.24270621,0.0014874982,0.022452673,0.8335097,0.97002804,2.866138e-05,0.995053
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"email, phone, dob",11,0.2484377,0.034662433,4.384114e-05,0.0058555226,0.3057598,0.8612285,1.0945499e-08,0.98592466
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"phone, addr, dob",10,0.27216306,0.037669588,8.587178e-05,0.009502348,0.4086997,0.9350796,5.5758388e-05,0.9650213
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, phone, addr",9,0.42768985,0.30482498,0.03829371,0.057780486,0.6353834,0.9671252,0.019696996,0.98759717
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"email, addr, dob",8,0.36578473,0.22160023,7.15868e-05,0.033999547,0.62039924,0.9491155,1.0411614e-07,0.9891811
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"email, phone, addr",8,0.57217,0.5514294,0.030935204,0.3772253,0.9617377,0.992794,0.0028414973,0.99709046
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, phone, dob",7,0.3955495,0.3126335,9.04397e-05,0.0068101934,0.7273857,0.85581684,1.0052128e-05,0.98781115
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, phone",6,0.6573766,0.95986503,0.01866838,0.25447655,0.99187326,0.9935963,0.0075195227,0.9951201
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, dob",5,0.50078607,0.7237937,0.00047022005,0.0010920042,0.78067166,0.911259,5.5697223e-05,0.99831724
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"email, phone",2,0.7958318,0.7958318,0.77467495,0.78260875,0.80905485,0.81698865,0.76938576,0.82227784
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, dob",2,0.4625939,0.4625939,0.09562407,0.23323774,0.6919501,0.82956374,0.0038816105,0.9213062
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email",2,0.75048894,0.75048894,0.6114168,0.66356885,0.837409,0.88956106,0.5766488,0.9243291
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, email, addr",2,0.36044624,0.36044624,0.100323655,0.19786961,0.52302283,0.6205688,0.035293017,0.68559945
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"email, addr",1,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014,0.97368014
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,"fullname, addr, dob",1,0.99944514,0.99944514,0.99944514,0.99944514,0.99944514,0.99944514,0.99944514,0.99944514
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,False,phone,1,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763,0.99614763
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone, addr, dob",143,0.33497927,0.19777077,5.9315225e-05,0.0035276874,0.6591852,0.94227666,1.0996441e-06,0.99881554
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone, addr, dob",71,0.54415816,0.72346836,0.0012277424,0.041016344,0.961964,0.98446226,5.625641e-06,0.9997967
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone, addr, dob",55,0.48928332,0.41100955,0.00042882757,0.07362701,0.95375234,0.9863547,1.8454044e-06,0.9986676
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone, dob",48,0.5243438,0.6202036,0.00057514844,0.017791213,0.9800921,0.9971331,4.737391e-06,0.999435
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, addr, dob",35,0.47707924,0.3482666,0.0005903811,0.04693048,0.8670018,0.98504156,5.584284e-05,0.99349594
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone, addr",27,0.51836014,0.49026936,0.045972317,0.19775198,0.9106992,0.9870162,0.0016515347,0.99951303
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"phone, addr, dob",16,0.5398684,0.6024804,0.0014754822,0.029231884,0.99653876,0.9996043,0.0006925723,0.9998441
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone, addr",15,0.81774163,0.9331872,0.3807674,0.8288696,0.9876937,0.99756926,0.10700948,0.99881387
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, addr, dob",13,0.7983628,0.95196265,0.23858227,0.78224266,0.99083215,0.99873513,0.027668858,0.99961567
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone, addr",13,0.825396,0.9505065,0.4521762,0.68491906,0.99342304,0.9970712,0.36310762,0.9986928
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, addr, dob",11,0.6863705,0.9703517,0.049662374,0.35629827,0.98834527,0.99568886,0.011467964,0.99814105
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone, dob",10,0.7553627,0.9722611,0.0013601665,0.7547015,0.9847884,0.9990363,0.00047971477,0.9992637
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone, dob",10,0.4266294,0.2146532,0.00027648933,0.00035416032,0.9425551,0.9664983,8.5046144e-05,0.9988458
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, addr",6,0.8636578,0.9734255,0.6186532,0.8658446,0.9986237,0.9988947,0.39916962,0.99891865
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, phone",6,0.86253166,0.96335393,0.6305148,0.7597107,0.9920863,0.99372613,0.5608434,0.99414515
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, addr",4,0.99328196,0.99336386,0.9911673,0.9920579,0.9945879,0.9953311,0.9905736,0.99582654
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email, dob",3,0.65946555,0.8395842,0.2872155,0.49435377,0.9146366,0.9596681,0.14912334,0.9896891
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, addr",2,0.99810976,0.99810976,0.9976065,0.9977952,0.9984243,0.998613,0.9974807,0.9987388
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, phone",2,0.9650694,0.9650694,0.9450152,0.9525355,0.9776033,0.98512363,0.9400016,0.9901372
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, phone",2,0.9984076,0.9984076,0.997168,0.99763286,0.99918234,0.9996472,0.9968581,0.9999571
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,addr,1,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275,0.99430275
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"addr, dob",1,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733,0.9997733
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"email, dob",1,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133,0.8250133
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,fullname,1,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392,0.9999392
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, dob",1,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025,0.99961025
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"fullname, email",1,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225,0.99990225
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"phone, addr",1,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925,0.86794925
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,bpid_matching_paired,paired_rows,True,"phone, dob",1,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918,0.0048042918
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, marriagestatus, farm, county, parish, district",45371,0.21563862,0.02004511,4.6306246e-05,0.0008074776,0.3184079,0.87172127,2.817263e-09,0.9999038
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, marriagestatus, farm, county, parish, district",43034,0.22814614,0.0218146,4.5367182e-05,0.00086630473,0.37841386,0.88895833,1.023964e-08,0.9998635
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, sex, status, farm, county, parish, district",37965,0.27199167,0.03408407,0.00010612657,0.0013684096,0.5408639,0.96963304,8.2701845e-09,0.9998883
hard_negative_wag,results/model_checkpoints/20260721_200947_seed1337_bda60282_best_step1500.pt,1500,ice_id_people_200,all_pairs,False,"census_year, full_name, first_name, patronym, birthyear, status, farm, county, parish, district",34957,0.28214666,0.04054788,0.00010231045,0.0015358209,0.5820466,0.97563285,3.176144e-08,0.99994755
